"floor" "county" "log_radon" "log_uranium"
"84" 0 "BLUEEARTH" 0.641853886172395 0.271613664272716
"85" 0 "BLUEEARTH" 1.94591014905531 0.271613664272716
"86" 0 "BLUEEARTH" 1.56861591791385 0.271613664272716
"87" 0 "BLUEEARTH" 2.26176309847379 0.271613664272716
"88" 1 "BROWN" 0.955511445027436 0.277578704889093
"89" 0 "BROWN" 1.91692261218206 0.277578704889093
"90" 1 "BROWN" 1.41098697371026 0.277578704889093
"91" 0 "BROWN" 2.32238772029023 0.277578704889093
"92" 0 "CARLTON" 0.832909122935104 -0.332315487884133
"93" 0 "CARLTON" 0.641853886172395 -0.332315487884133
"94" 0 "CARLTON" 1.25276296849537 -0.332315487884133
"95" 1 "CARLTON" 1.7404661748405 -0.332315487884133
"96" 0 "CARLTON" 1.48160454092422 -0.332315487884133
"97" 0 "CARLTON" 1.38629436111989 -0.332315487884133
"98" 0 "CARLTON" 0.336472236621213 -0.332315487884133
"99" 0 "CARLTON" 1.45861502269952 -0.332315487884133
"100" 0 "CARLTON" -0.105360515657826 -0.332315487884133
"101" 0 "CARLTON" 0.741937344729377 -0.332315487884133
"102" 0 "CARVER" 0.53062825106217 0.0958645715553609
"104" 0 "CARVER" 2.56494935746154 0.0958645715553609
"106" 1 "CARVER" 2.69462718077007 0.0958645715553609
"108" 1 "CARVER" 1.56861591791385 0.0958645715553609
"110" 0 "CARVER" 2.27212588550934 0.0958645715553609
"112" 1 "CARVER" -2.30258509299405 0.0958645715553609
"114" 0 "CASS" 1.33500106673234 -0.608219806930943
"115" 0 "CASS" 2.01490302054226 -0.608219806930943
"116" 0 "CASS" 0.693147180559945 -0.608219806930943
"117" 0 "CASS" 1.68639895357023 -0.608219806930943
"118" 0 "CASS" 1.41098697371026 -0.608219806930943
"119" 0 "CHIPPEWA" 2.05412373369555 0.273684562807927
"120" 0 "CHIPPEWA" 0.405465108108164 0.273684562807927
"121" 0 "CHIPPEWA" 2.31253542384721 0.273684562807927
"122" 0 "CHIPPEWA" 2.2512917986065 0.273684562807927
"123" 0 "CHISAGO" -0.105360515657826 -0.735320087151157
"124" 0 "CHISAGO" 1.50407739677627 -0.735320087151157
"125" 0 "CHISAGO" 1.62924053973028 -0.735320087151157
"126" 0 "CHISAGO" 0.78845736036427 -0.735320087151157
"127" 0 "CHISAGO" 0.587786664902119 -0.735320087151157
"128" 0 "CHISAGO" 2.10413415427021 -0.735320087151157
"129" 1 "CLAY" 0 0.343781175420031
"130" 0 "CLAY" 2.56494935746154 0.343781175420031
"131" 0 "CLAY" 0.993251773010283 0.343781175420031
"132" 1 "CLAY" 1.28093384546206 0.343781175420031
"133" 0 "CLAY" 3.2846635654062 0.343781175420031
"134" 0 "CLAY" 0.470003629245736 0.343781175420031
"135" 0 "CLAY" 2.57261223020711 0.343781175420031
"136" 0 "CLAY" 2.18605127673809 0.343781175420031
"137" 0 "CLAY" 2.97552956623647 0.343781175420031
"138" 1 "CLAY" 0.955511445027436 0.343781175420031
"139" 0 "CLAY" 2.2082744135228 0.343781175420031
"140" 0 "CLAY" 2.58021682959233 0.343781175420031
"141" 0 "CLAY" 1.30833281965018 0.343781175420031
"142" 1 "CLAY" 1.94591014905531 0.343781175420031
"143" 1 "CLEARWATER" 1.58923520511658 -0.0598604138977053
"144" 0 "CLEARWATER" 1.25276296849537 -0.0598604138977053
"145" 1 "CLEARWATER" 0 -0.0598604138977053
"146" 0 "CLEARWATER" 1.25276296849537 -0.0598604138977053
"147" 0 "COOK" 1.02961941718116 -0.504995982525783
"148" 0 "COOK" 0.405465108108164 -0.504995982525783
"149" 0 "COTTONWOOD" 1.93152141160321 0.339560320720446
"150" 1 "COTTONWOOD" 2.41591377830105 0.339560320720446
"151" 1 "COTTONWOOD" -2.30258509299405 0.339560320720446
"152" 1 "COTTONWOOD" 0.955511445027436 0.339560320720446
"153" 0 "CROWWING" 0.641853886172395 -0.633390700175141
"154" 0 "CROWWING" 0.53062825106217 -0.633390700175141
"155" 1 "CROWWING" 0.0953101798043249 -0.633390700175141
"156" 0 "CROWWING" 0 -0.633390700175141
"157" 0 "CROWWING" 1.09861228866811 -0.633390700175141
"158" 0 "CROWWING" 1.50407739677627 -0.633390700175141
"159" 0 "CROWWING" 0.470003629245736 -0.633390700175141
"160" 0 "CROWWING" 1.43508452528932 -0.633390700175141
"161" 1 "CROWWING" 0.955511445027436 -0.633390700175141
"162" 1 "CROWWING" 1.91692261218206 -0.633390700175141
"163" 0 "CROWWING" 1.48160454092422 -0.633390700175141
"164" 0 "CROWWING" 1.7227665977411 -0.633390700175141
"165" 0 "DAKOTA" 1.30833281965018 -0.0241451624685385
"166" 0 "DAKOTA" 1.06471073699243 -0.0241451624685385
"167" 0 "DAKOTA" 2.68784749378469 -0.0241451624685385
"168" 0 "DAKOTA" 1.91692261218206 -0.0241451624685385
"169" 0 "DAKOTA" 2.09186406167839 -0.0241451624685385
"170" 0 "DAKOTA" 0.993251773010283 -0.0241451624685385
"171" 1 "DAKOTA" 1.06471073699243 -0.0241451624685385
"172" 0 "DAKOTA" 1.50407739677627 -0.0241451624685385
"173" 1 "DAKOTA" 0.587786664902119 -0.0241451624685385
"174" 0 "DAKOTA" 0.741937344729377 -0.0241451624685385
"175" 0 "DAKOTA" 0.741937344729377 -0.0241451624685385
"176" 0 "DAKOTA" 0.470003629245736 -0.0241451624685385
"177" 0 "DAKOTA" 2.27212588550934 -0.0241451624685385
"178" 0 "DAKOTA" 2.10413415427021 -0.0241451624685385
"179" 0 "DAKOTA" 1.28093384546206 -0.0241451624685385
"180" 1 "DAKOTA" -0.105360515657826 -0.0241451624685385
"181" 0 "DAKOTA" 1.64865862558738 -0.0241451624685385
"182" 0 "DAKOTA" 1.19392246847243 -0.0241451624685385
"183" 0 "DAKOTA" 2.3887627892351 -0.0241451624685385
"184" 0 "DAKOTA" 2.11625551480255 -0.0241451624685385
"185" 0 "DAKOTA" 1.85629799036563 -0.0241451624685385
"186" 0 "DAKOTA" 1.58923520511658 -0.0241451624685385
"187" 0 "DAKOTA" 1.80828877117927 -0.0241451624685385
"188" 0 "DAKOTA" 0.182321556793955 -0.0241451624685385
"189" 0 "DAKOTA" 2.17475172148416 -0.0241451624685385
"190" 0 "DAKOTA" 2.18605127673809 -0.0241451624685385
"191" 0 "DAKOTA" 1.93152141160321 -0.0241451624685385
"192" 0 "DAKOTA" 0.8754687373539 -0.0241451624685385
"193" 0 "DAKOTA" 0.53062825106217 -0.0241451624685385
"194" 0 "DAKOTA" 1.06471073699243 -0.0241451624685385
"195" 0 "DAKOTA" 1.88706964903238 -0.0241451624685385
"196" 0 "DAKOTA" 0.587786664902119 -0.0241451624685385
"197" 0 "DAKOTA" 1.54756250871601 -0.0241451624685385
"198" 0 "DAKOTA" 1.22377543162212 -0.0241451624685385
"199" 0 "DAKOTA" 1.50407739677627 -0.0241451624685385
"200" 0 "DAKOTA" 3.05870707271538 -0.0241451624685385
"201" 0 "DAKOTA" 2.21920348405499 -0.0241451624685385
"202" 0 "DAKOTA" 0 -0.0241451624685385
"203" 0 "DAKOTA" 1.6094379124341 -0.0241451624685385
"204" 0 "DAKOTA" 1.62924053973028 -0.0241451624685385
"205" 0 "DAKOTA" 0.182321556793955 -0.0241451624685385
"206" 0 "DAKOTA" 2.04122032885964 -0.0241451624685385
"207" 0 "DAKOTA" 1.70474809223843 -0.0241451624685385
"208" 0 "DAKOTA" 1.30833281965018 -0.0241451624685385
"209" 0 "DAKOTA" 1.6094379124341 -0.0241451624685385
"210" 0 "DAKOTA" 1.56861591791385 -0.0241451624685385
"211" 0 "DAKOTA" 0.405465108108164 -0.0241451624685385
"212" 0 "DAKOTA" 1.25276296849537 -0.0241451624685385
"213" 0 "DAKOTA" 1.45861502269952 -0.0241451624685385
"214" 0 "DAKOTA" 0.955511445027436 -0.0241451624685385
"215" 0 "DAKOTA" 0.405465108108164 -0.0241451624685385
"216" 0 "DAKOTA" 0.405465108108164 -0.0241451624685385
"217" 0 "DAKOTA" 0.693147180559945 -0.0241451624685385
"218" 0 "DAKOTA" 1.58923520511658 -0.0241451624685385
"219" 1 "DAKOTA" 0.405465108108164 -0.0241451624685385
"220" 0 "DAKOTA" 1.3609765531356 -0.0241451624685385
"221" 0 "DAKOTA" 2.18605127673809 -0.0241451624685385
"222" 0 "DAKOTA" 1.48160454092422 -0.0241451624685385
"223" 0 "DAKOTA" 1.50407739677627 -0.0241451624685385
"224" 0 "DAKOTA" 1.52605630349505 -0.0241451624685385
"225" 0 "DAKOTA" 0.832909122935104 -0.0241451624685385
"226" 0 "DAKOTA" -0.510825623765991 -0.0241451624685385
"227" 0 "DAKOTA" 1.77495235091167 -0.0241451624685385
"228" 0 "DODGE" 1.70474809223843 0.263855459775217
"229" 0 "DODGE" 1.98787434815435 0.263855459775217
"230" 0 "DODGE" 1.75785791755237 0.263855459775217
"231" 0 "DOUGLAS" 2.01490302054226 0.155712316979839
"232" 0 "DOUGLAS" 1.58923520511658 0.155712316979839
"233" 0 "DOUGLAS" 1.93152141160321 0.155712316979839
"234" 0 "DOUGLAS" 1.87180217690159 0.155712316979839
"235" 1 "DOUGLAS" 1.33500106673234 0.155712316979839
"236" 0 "DOUGLAS" 1.7227665977411 0.155712316979839
"237" 0 "DOUGLAS" 2.06686275947298 0.155712316979839
"238" 0 "DOUGLAS" 1.50407739677627 0.155712316979839
"239" 0 "DOUGLAS" 1.02961941718116 0.155712316979839
"240" 0 "FARIBAULT" 1.25276296849537 0.295025046707039
"241" 0 "FARIBAULT" 1.45861502269952 0.295025046707039
"242" 0 "FARIBAULT" 0.8754687373539 0.295025046707039
"243" 1 "FARIBAULT" 0.336472236621213 0.295025046707039
"244" 0 "FARIBAULT" 1.66770682055808 0.295025046707039
"245" 0 "FARIBAULT" -1.6094379124341 0.295025046707039
"246" 1 "FILLMORE" 0.955511445027436 0.414913662927776
"247" 0 "FILLMORE" 1.19392246847243 0.414913662927776
"248" 0 "FREEBORN" 1.19392246847243 0.224206985667406
"249" 0 "FREEBORN" 2.27212588550934 0.224206985667406
"250" 0 "FREEBORN" 1.45861502269952 0.224206985667406
"251" 0 "FREEBORN" 2.2082744135228 0.224206985667406
"252" 0 "FREEBORN" 1.85629799036563 0.224206985667406
"253" 0 "FREEBORN" 3.48737507790321 0.224206985667406
"254" 0 "FREEBORN" 2.58776403522771 0.224206985667406
"255" 1 "FREEBORN" 0.832909122935104 0.224206985667406
"256" 1 "FREEBORN" 1.7404661748405 0.224206985667406
"257" 0 "GOODHUE" 2.66722820658195 0.196610646424232
"258" 1 "GOODHUE" 1.94591014905531 0.196610646424232
"259" 0 "GOODHUE" 2.04122032885964 0.196610646424232
"260" 1 "GOODHUE" 2.29253475714054 0.196610646424232
"261" 0 "GOODHUE" 0.993251773010283 0.196610646424232
"262" 0 "GOODHUE" 3.77505715035499 0.196610646424232
"263" 0 "GOODHUE" 1.6094379124341 0.196610646424232
"264" 0 "GOODHUE" 1.6094379124341 0.196610646424232
"265" 0 "GOODHUE" 1.28093384546206 0.196610646424232
"266" 0 "GOODHUE" 1.58923520511658 0.196610646424232
"267" 0 "GOODHUE" 1.7404661748405 0.196610646424232
"268" 0 "GOODHUE" 1.28093384546206 0.196610646424232
"269" 0 "GOODHUE" 1.38629436111989 0.196610646424232
"270" 0 "GOODHUE" 1.91692261218206 0.196610646424232
"271" 0 "HENNEPIN" 2.07944154167984 -0.09652081232424
"272" 0 "HENNEPIN" 1.22377543162212 -0.09652081232424
"273" 1 "HENNEPIN" 0.78845736036427 -0.09652081232424
"274" 0 "HENNEPIN" 0.53062825106217 -0.09652081232424
"275" 0 "HENNEPIN" 1.41098697371026 -0.09652081232424
"276" 0 "HENNEPIN" 0.641853886172395 -0.09652081232424
"277" 0 "HENNEPIN" 0.955511445027436 -0.09652081232424
"278" 0 "HENNEPIN" 2.42480272571829 -0.09652081232424
"279" 0 "HENNEPIN" 0.993251773010283 -0.09652081232424
"280" 0 "HENNEPIN" 1.38629436111989 -0.09652081232424
"281" 0 "HENNEPIN" 2.01490302054226 -0.09652081232424
"282" 0 "HENNEPIN" 0.336472236621213 -0.09652081232424
"283" 0 "HENNEPIN" 0 -0.09652081232424
"284" 0 "HENNEPIN" -0.693147180559945 -0.09652081232424
"285" 1 "HENNEPIN" 0.955511445027436 -0.09652081232424
"286" 0 "HENNEPIN" 1.80828877117927 -0.09652081232424
"287" 0 "HENNEPIN" 0.741937344729377 -0.09652081232424
"288" 0 "HENNEPIN" 1.70474809223843 -0.09652081232424
"289" 0 "HENNEPIN" 1.1314021114911 -0.09652081232424
"290" 0 "HENNEPIN" 1.09861228866811 -0.09652081232424
"291" 0 "HENNEPIN" 1.7227665977411 -0.09652081232424
"292" 0 "HENNEPIN" 1.43508452528932 -0.09652081232424
"293" 0 "HENNEPIN" 1.38629436111989 -0.09652081232424
"294" 0 "HENNEPIN" 2.70805020110221 -0.09652081232424
"295" 0 "HENNEPIN" 1.98787434815435 -0.09652081232424
"296" 0 "HENNEPIN" 0.8754687373539 -0.09652081232424
"297" 1 "HENNEPIN" 1.06471073699243 -0.09652081232424
"298" 0 "HENNEPIN" 1.50407739677627 -0.09652081232424
"299" 0 "HENNEPIN" 0.470003629245736 -0.09652081232424
"300" 0 "HENNEPIN" 2.16332302566054 -0.09652081232424
"301" 0 "HENNEPIN" 1.7404661748405 -0.09652081232424
"302" 0 "HENNEPIN" 2.16332302566054 -0.09652081232424
"303" 0 "HENNEPIN" 1.3609765531356 -0.09652081232424
"304" 0 "HENNEPIN" 0.641853886172395 -0.09652081232424
"305" 0 "HENNEPIN" 0.693147180559945 -0.09652081232424
"306" 0 "HENNEPIN" 1.7227665977411 -0.09652081232424
"307" 0 "HENNEPIN" 0.955511445027436 -0.09652081232424
"308" 1 "HENNEPIN" -0.105360515657826 -0.09652081232424
"309" 0 "HENNEPIN" 0.78845736036427 -0.09652081232424
"310" 0 "HENNEPIN" 1.06471073699243 -0.09652081232424
"311" 0 "HENNEPIN" 1.38629436111989 -0.09652081232424
"312" 0 "HENNEPIN" 1.48160454092422 -0.09652081232424
"313" 0 "HENNEPIN" 1.56861591791385 -0.09652081232424
"314" 0 "HENNEPIN" 1.06471073699243 -0.09652081232424
"315" 0 "HENNEPIN" 1.43508452528932 -0.09652081232424
"316" 0 "HENNEPIN" 0.53062825106217 -0.09652081232424
"317" 0 "HENNEPIN" 1.48160454092422 -0.09652081232424
"318" 1 "HENNEPIN" -0.22314355131421 -0.09652081232424
"319" 0 "HENNEPIN" 1.7227665977411 -0.09652081232424
"320" 1 "HENNEPIN" 1.22377543162212 -0.09652081232424
"321" 0 "HENNEPIN" 1.7227665977411 -0.09652081232424
"322" 0 "HENNEPIN" 0.955511445027436 -0.09652081232424
"323" 0 "HENNEPIN" 1.02961941718116 -0.09652081232424
"324" 0 "HENNEPIN" 2.14006616349627 -0.09652081232424
"325" 0 "HENNEPIN" 1.22377543162212 -0.09652081232424
"326" 0 "HENNEPIN" 1.19392246847243 -0.09652081232424
"327" 0 "HENNEPIN" 2.16332302566054 -0.09652081232424
"328" 0 "HENNEPIN" 0.587786664902119 -0.09652081232424
"329" 0 "HENNEPIN" 1.75785791755237 -0.09652081232424
"330" 0 "HENNEPIN" 2.57261223020711 -0.09652081232424
"331" 0 "HENNEPIN" 1.02961941718116 -0.09652081232424
"332" 0 "HENNEPIN" 1.56861591791385 -0.09652081232424
"333" 0 "HENNEPIN" 1.7404661748405 -0.09652081232424
"334" 0 "HENNEPIN" 2.63188884013665 -0.09652081232424
"335" 1 "HENNEPIN" 2.04122032885964 -0.09652081232424
"336" 0 "HENNEPIN" 1.75785791755237 -0.09652081232424
"337" 0 "HENNEPIN" 1.54756250871601 -0.09652081232424
"338" 0 "HENNEPIN" 2.04122032885964 -0.09652081232424
"339" 0 "HENNEPIN" 0.993251773010283 -0.09652081232424
"340" 0 "HENNEPIN" 1.52605630349505 -0.09652081232424
"341" 0 "HENNEPIN" 1.79175946922805 -0.09652081232424
"342" 0 "HENNEPIN" 0.832909122935104 -0.09652081232424
"343" 0 "HENNEPIN" 0.916290731874155 -0.09652081232424
"344" 0 "HENNEPIN" 1.41098697371026 -0.09652081232424
"345" 0 "HENNEPIN" 1.54756250871601 -0.09652081232424
"346" 0 "HENNEPIN" 1.54756250871601 -0.09652081232424
"347" 0 "HENNEPIN" 2.39789527279837 -0.09652081232424
"348" 0 "HENNEPIN" 2.04122032885964 -0.09652081232424
"349" 0 "HENNEPIN" 1.1314021114911 -0.09652081232424
"350" 0 "HENNEPIN" 0.470003629245736 -0.09652081232424
"351" 1 "HENNEPIN" 0.53062825106217 -0.09652081232424
"352" 0 "HENNEPIN" 2.8094026953625 -0.09652081232424
"353" 0 "HENNEPIN" 1.16315080980568 -0.09652081232424
"354" 0 "HENNEPIN" 1.64865862558738 -0.09652081232424
"355" 0 "HENNEPIN" 1.6094379124341 -0.09652081232424
"356" 0 "HENNEPIN" 1.80828877117927 -0.09652081232424
"357" 1 "HENNEPIN" 0 -0.09652081232424
"358" 0 "HENNEPIN" 0.641853886172395 -0.09652081232424
"359" 0 "HENNEPIN" 1.38629436111989 -0.09652081232424
"360" 0 "HENNEPIN" 1.7404661748405 -0.09652081232424
"361" 1 "HENNEPIN" -0.693147180559945 -0.09652081232424
"362" 0 "HENNEPIN" 0.993251773010283 -0.09652081232424
"363" 0 "HENNEPIN" 1.30833281965018 -0.09652081232424
"364" 0 "HENNEPIN" 1.84054963339749 -0.09652081232424
"365" 0 "HENNEPIN" 3.16547504814109 -0.09652081232424
"366" 0 "HENNEPIN" 1.38629436111989 -0.09652081232424
"367" 0 "HENNEPIN" 1.09861228866811 -0.09652081232424
"368" 0 "HENNEPIN" 1.1314021114911 -0.09652081232424
"369" 0 "HENNEPIN" 1.56861591791385 -0.09652081232424
"370" 0 "HENNEPIN" 1.1314021114911 -0.09652081232424
"371" 0 "HENNEPIN" 1.45861502269952 -0.09652081232424
"372" 0 "HENNEPIN" 1.3609765531356 -0.09652081232424
"373" 0 "HENNEPIN" 1.1314021114911 -0.09652081232424
"374" 0 "HENNEPIN" 1.48160454092422 -0.09652081232424
"375" 1 "HENNEPIN" 1.09861228866811 -0.09652081232424
"376" 0 "HOUSTON" 1.25276296849537 0.503529068533353
"377" 0 "HOUSTON" 2.15176220325946 0.503529068533353
"378" 0 "HOUSTON" 2.2082744135228 0.503529068533353
"379" 1 "HOUSTON" 1.58923520511658 0.503529068533353
"380" 0 "HOUSTON" 1.30833281965018 0.503529068533353
"381" 1 "HOUSTON" 0.832909122935104 0.503529068533353
"382" 1 "HUBBARD" 1.06471073699243 -0.400596976711304
"383" 1 "HUBBARD" -0.105360515657826 -0.400596976711304
"384" 0 "HUBBARD" 0.470003629245736 -0.400596976711304
"385" 0 "HUBBARD" 1.54756250871601 -0.400596976711304
"386" 1 "HUBBARD" 1.33500106673234 -0.400596976711304
"387" 0 "ISANTI" 1.30833281965018 -0.751872232701787
"388" 0 "ISANTI" 1.1314021114911 -0.751872232701787
"389" 0 "ISANTI" 0.832909122935104 -0.751872232701787
"390" 0 "ITASCA" 0.693147180559945 -0.663347630601429
"391" 0 "ITASCA" 0.993251773010283 -0.663347630601429
"392" 0 "ITASCA" 0.641853886172395 -0.663347630601429
"393" 0 "ITASCA" 0.916290731874155 -0.663347630601429
"394" 0 "ITASCA" 1.48160454092422 -0.663347630601429
"395" 0 "ITASCA" 0.993251773010283 -0.663347630601429
"396" 0 "ITASCA" 0.182321556793955 -0.663347630601429
"397" 0 "ITASCA" 1.22377543162212 -0.663347630601429
"398" 0 "ITASCA" 0.955511445027436 -0.663347630601429
"399" 0 "ITASCA" 2.2512917986065 -0.663347630601429
"400" 0 "ITASCA" 0.336472236621213 -0.663347630601429
"401" 0 "JACKSON" 2.14006616349627 0.309020284839334
"402" 0 "JACKSON" 1.62924053973028 0.309020284839334
"403" 0 "JACKSON" 1.09861228866811 0.309020284839334
"404" 0 "JACKSON" 2.58021682959233 0.309020284839334
"405" 0 "JACKSON" 2.73436750941958 0.309020284839334
"406" 0 "KANABEC" 0.641853886172395 -0.0533860089036706
"407" 0 "KANABEC" 1.3609765531356 -0.0533860089036706
"408" 0 "KANABEC" 2.07944154167984 -0.0533860089036706
"409" 0 "KANABEC" 0.993251773010283 -0.0533860089036706
"410" 0 "KANDIYOHI" 2.43361335540045 0.10973294265158
"411" 0 "KANDIYOHI" 1.43508452528932 0.10973294265158
"412" 0 "KANDIYOHI" 2.51769647261099 0.10973294265158
"413" 0 "KANDIYOHI" 1.91692261218206 0.10973294265158
"414" 0 "KITTSON" 1.94591014905531 -0.00780336722984165
"415" 1 "KITTSON" 1.52605630349505 -0.00780336722984165
"416" 1 "KITTSON" 0 -0.00780336722984165
"417" 0 "KOOCHICHING" 0.587786664902119 -0.881828920506582
"418" 0 "KOOCHICHING" 0.405465108108164 -0.881828920506582
"419" 1 "KOOCHICHING" 0.741937344729377 -0.881828920506582
"420" 1 "KOOCHICHING" 0.0953101798043249 -0.881828920506582
"421" 0 "KOOCHICHING" 0.0953101798043249 -0.881828920506582
"422" 1 "KOOCHICHING" 1.06471073699243 -0.881828920506582
"423" 1 "KOOCHICHING" 0.336472236621213 -0.881828920506582
"424" 1 "LACQUIPARLE" 2.43361335540045 0.311029878756367
"426" 0 "LACQUIPARLE" 2.77881927199042 0.311029878756367
"428" 1 "LAKE" 0.336472236621213 -0.691596383667291
"429" 0 "LAKE" 0.336472236621213 -0.691596383667291
"430" 0 "LAKE" 0.53062825106217 -0.691596383667291
"431" 0 "LAKE" 0 -0.691596383667291
"432" 0 "LAKE" 1.06471073699243 -0.691596383667291
"433" 0 "LAKE" -0.510825623765991 -0.691596383667291
"434" 0 "LAKE" 0.470003629245736 -0.691596383667291
"435" 0 "LAKE" 1.97408102602201 -0.691596383667291
"436" 0 "LAKE" -0.510825623765991 -0.691596383667291
"437" 0 "LAKEOFTHEWOODS" 2.32238772029023 -0.681708848419116
"438" 1 "LAKEOFTHEWOODS" 1.48160454092422 -0.681708848419116
"439" 0 "LAKEOFTHEWOODS" 1.22377543162212 -0.681708848419116
"440" 1 "LAKEOFTHEWOODS" 1.09861228866811 -0.681708848419116
"441" 0 "LESUEUR" 2.53369681395743 0.194447736591795
"442" 1 "LESUEUR" 1.45861502269952 0.194447736591795
"443" 0 "LESUEUR" 1.52605630349505 0.194447736591795
"444" 0 "LESUEUR" 1.38629436111989 0.194447736591795
"445" 0 "LESUEUR" 1.22377543162212 0.194447736591795
